Transaction_ID,Date,Client,Product,Category,Quantity,UnitPrice
349,2021-07-06 03:28:18,Carrie Mitchell,Produto A,Pizzas,4,66.5
350,2023-11-04 03:16:58,Latoya Nolan,Produto F,Marmitas,3,91.61
351,2021-01-12 21:55:56,Bethany Boyd,Produto F,Lanches,5,61.39
352,2022-07-08 12:09:25,David Thomas,Produto B,Pizzas,2,48.84
353,2020-05-19 18:57:39,Alicia Cochran,,Refrigerantes,4,91.7
354,2020-09-06 16:59:28,Lauren Collins,Produto C,Marmitas,2,96.45
355,2021-06-16 00:51:32,Robert Bernard,,Marmitas,1,53.63
356,2020-11-24 02:33:14,Lauren Anthony,,Marmitas,5,69.7
357,2020-01-30 03:23:38,Karen Glenn,Produto D,Refrigerantes,3,27.84
358,2023-06-04 10:23:11,Jeanette Rangel,Produto B,Pizzas,2,18.12
359,2022-08-31 01:45:24,William Peters,Produto E,Refrigerantes,4,52.83
360,2022-03-24 08:11:03,Mr. Jaime Smith,Produto A,Marmitas,3,75.18
361,2020-01-12 15:45:24,Aaron Clark,Produto D,Marmitas,2,25.22
362,2021-05-08 17:57:14,Mr. David Hall,Produto D,Marmitas,1,12.47
363,2020-02-20 08:18:02,Alicia Williams,Produto B,Marmitas,5,31.18
364,2021-06-22 03:30:26,Martin Garza,Produto E,Marmitas,5,39.39
365,2022-04-05 10:20:02,Ashley Freeman,Produto D,Pizzas,2,23.0
366,2022-07-03 23:02:16,David Brown,,Refrigerantes,4,81.49
367,2023-11-27 05:03:58,Joy Cervantes,Produto A,Refrigerantes,4,74.52
368,2021-06-20 17:01:53,Sherry Pollard,Produto C,Pizzas,1,33.56
369,2020-08-07 17:53:11,Rachael Ashley,Produto A,Lanches,1,78.14
370,2021-10-21 08:56:02,Linda Rose,Produto C,Lanches,3,67.49
371,2020-11-27 21:37:09,Bobby Morrow,,Marmitas,4,53.82
372,2022-12-04 01:14:03,Patrick Davis,Produto C,Pizzas,5,29.28
373,2021-04-14 15:33:41,Samantha Potts,Produto F,Marmitas,2,97.72
374,2020-03-19 08:22:10,Stacey Odonnell,Produto D,Lanches,1,13.39
375,2022-10-01 20:55:18,Jennifer Rogers,,Pizzas,5,49.94
376,2021-05-21 08:33:01,Chad Jones,Produto B,Pizzas,2,67.05
377,2022-02-03 06:12:02,Walter Phillips,Produto E,Lanches,1,88.68
378,2022-06-22 00:21:46,Kevin May,Produto B,Lanches,1,95.75
379,2021-11-05 14:33:30,Karen Wells,Produto D,Pizzas,4,14.71
380,2022-06-06 06:06:05,Terry Shaw,Produto A,Refrigerantes,1,82.72
381,2021-01-31 04:39:46,Peter Jackson,Produto C,Marmitas,5,67.82
382,2023-09-19 14:13:32,David Goodman,Produto B,Lanches,4,13.89
383,2021-06-18 13:27:51,Mark Franklin,Produto A,Refrigerantes,4,76.66
384,2021-10-27 20:59:41,Jeffrey Flores,,Lanches,3,50.56
385,2023-07-11 01:56:51,Alex Jones,Produto C,Refrigerantes,1,84.2
386,2022-07-11 22:03:41,Daniel Peterson,Produto A,Refrigerantes,1,50.88
387,2020-09-24 08:26:39,Stephanie Bailey,Produto C,Marmitas,4,19.98
388,2021-02-12 20:10:26,Christopher Bowman,Produto A,Marmitas,4,73.52
389,2020-06-10 18:17:42,Patricia Miles,Produto C,Lanches,1,22.66
390,2022-09-20 05:52:50,Regina Hernandez,Produto D,Lanches,3,62.23
391,2021-12-15 14:38:28,William Williams,Produto F,Pizzas,5,88.64
392,2020-09-24 01:19:27,Sara Wagner,Produto E,Pizzas,1,11.77
393,2023-08-23 06:48:34,Christopher Miller,Produto E,Marmitas,5,33.89
394,2022-09-23 21:05:01,April Rubio,,Marmitas,1,34.79
395,2023-01-15 04:40:52,Katherine Mitchell,,Refrigerantes,3,11.74
396,2022-02-28 09:57:41,Mr. David Hall,,Refrigerantes,4,71.74
397,2023-03-20 23:56:52,Linda Hernandez,Produto F,Marmitas,4,26.92
398,2023-04-09 03:54:55,Margaret Patel,Produto F,Refrigerantes,4,94.2
399,2020-07-13 11:09:54,Melissa Powell,Produto E,Lanches,5,21.22
400,2022-01-06 21:21:15,Becky Leon,Produto E,Pizzas,3,29.25
401,2021-06-04 07:53:54,Jason Flowers,Produto B,Pizzas,2,37.24
402,2023-05-13 18:29:27,Warren Bradley,Produto A,Lanches,1,17.87
403,2020-11-06 17:53:22,Samantha Hoffman,,Pizzas,4,81.16
404,2023-02-27 03:07:58,Denise Smith,Produto C,Lanches,1,41.78
405,2020-04-13 20:18:14,Michael White,Produto E,Marmitas,3,65.45
406,2022-09-27 20:09:37,Alan Moore,Produto B,Marmitas,3,38.89
407,2020-02-29 21:15:28,Dr. Kelsey Montgomery,Produto A,Lanches,1,54.52
408,2023-12-03 06:44:24,Miranda Young,Produto B,Refrigerantes,4,87.35
409,2022-08-28 03:29:11,Sheila Hoffman,Produto E,Pizzas,5,10.58
410,2020-12-21 13:51:32,David Grimes,Produto F,Marmitas,2,12.11
411,2021-09-27 02:36:36,Danielle Banks,Produto C,Marmitas,4,69.67
412,2020-07-24 02:51:24,Keith Sullivan,Produto D,Refrigerantes,4,18.84
413,2021-05-25 06:23:25,Carolyn Underwood,Produto E,Lanches,4,92.95
414,2022-01-30 00:10:22,David Brown,Produto E,Pizzas,2,80.25
415,2023-01-15 15:24:58,Cindy Buckley,Produto E,Pizzas,2,10.99
416,2021-05-11 01:24:49,Tracy Peterson,Produto A,Refrigerantes,4,53.46
417,2022-02-11 20:21:33,Sean Haas,Produto E,Pizzas,1,15.01
418,2023-11-07 12:25:20,Mark Schwartz,Produto C,Refrigerantes,1,46.47
419,2022-11-23 07:20:35,Eugene Ramirez,Produto E,Lanches,4,15.82
420,2023-03-18 07:23:15,Mario Novak,Produto C,Pizzas,3,53.63
421,2021-02-25 07:13:15,Deanna Whitney PhD,Produto B,Refrigerantes,4,35.74
422,2022-10-05 21:46:24,Jared Barr,Produto D,Refrigerantes,4,55.5
423,2022-09-05 06:06:32,Chad Hurley,Produto A,Refrigerantes,2,35.52
424,2020-08-27 15:54:49,Jacob Kelley,,Lanches,4,62.56
425,2022-05-27 06:20:25,Nathan Kelley,Produto C,Marmitas,3,96.56
426,2023-11-02 00:30:27,Jennifer Baker,,Lanches,1,35.6
427,2023-07-02 05:27:31,Alexander Brooks,Produto B,Marmitas,3,66.54
428,2022-03-01 07:02:16,Nathan Johns,Produto D,Refrigerantes,2,41.54
429,2021-01-24 02:55:09,Michael Strong,Produto D,Pizzas,3,61.34
430,2022-06-11 03:56:58,Andrew Newman,Produto A,Pizzas,3,89.95
431,2023-09-26 00:19:13,Daniel Johnson,Produto C,Marmitas,2,46.44
432,2023-02-11 10:07:39,Beth Glover,Produto D,Lanches,3,95.51
433,2020-05-23 20:38:11,Alyssa Keller,Produto E,Marmitas,2,24.02
434,2021-12-29 11:09:13,Kelsey Contreras,Produto D,Pizzas,2,35.03
435,2022-11-29 06:45:17,Emily Morgan,Produto F,Refrigerantes,2,17.56
436,2023-01-11 02:09:16,Chad Johnson,Produto E,Lanches,1,47.27
437,2023-02-13 14:41:10,Larry Woods,Produto B,Pizzas,3,91.63
438,2022-12-27 02:59:05,Colin Johnson,Produto C,Lanches,1,49.56
439,2024-01-07 10:27:53,Kristy Watson,Produto D,Lanches,5,20.34
440,2022-10-26 08:45:09,Laura Douglas,Produto A,Pizzas,1,64.51
441,2023-04-09 14:54:29,Cynthia Stone,Produto D,Marmitas,1,66.6
442,2020-02-03 18:19:17,Melissa Donovan,Produto E,Marmitas,3,67.62
443,2022-03-24 09:40:58,Marilyn Morgan,Produto F,Refrigerantes,2,57.98
444,2020-12-20 20:16:49,Margaret Frank,Produto F,Refrigerantes,4,10.76
445,2022-09-12 05:32:27,Julie Wallace,Produto C,Marmitas,2,15.39
446,2023-06-24 08:18:54,Jessica Berry,,Refrigerantes,5,46.01
447,2020-12-08 21:35:34,Jennifer Mcdonald,Produto B,Refrigerantes,5,89.88
448,2022-02-18 03:21:38,Diana Morris,Produto F,Lanches,3,36.76
449,2021-11-22 02:17:43,Raymond Swanson,,Lanches,4,42.05
450,2023-10-30 12:29:07,Michael Gonzales,Produto A,Refrigerantes,5,46.31
451,2022-05-20 22:30:35,David Reyes,Produto E,Lanches,2,95.9
452,2023-02-10 19:51:43,Steven Hunter,Produto E,Lanches,5,83.78
453,2021-11-25 04:09:10,Richard Carlson,Produto E,Pizzas,2,28.61
454,2021-03-11 12:29:58,Ronald Byrd,Produto D,Marmitas,4,70.75
455,2023-03-08 15:52:49,Shane Garcia,Produto C,Lanches,4,96.88
456,2020-02-06 23:59:33,James Hall,,Lanches,4,40.34
457,2022-10-26 09:55:12,Jennifer Moore,Produto A,Marmitas,4,24.52
458,2023-03-15 23:13:43,David Wallace,Produto E,Pizzas,2,92.82
459,2021-08-25 08:10:50,Tanya Johnson,Produto C,Marmitas,4,39.18
460,2023-03-08 15:47:01,Jennifer Green,,Refrigerantes,2,75.26
461,2020-02-05 06:47:10,Christopher Sanchez,Produto F,Lanches,1,33.94
462,2020-11-11 14:33:10,Jonathan Lang,,Refrigerantes,1,37.79
463,2021-07-06 18:39:51,Barbara Diaz,Produto D,Refrigerantes,2,12.71
464,2021-06-22 05:43:55,William Moreno,Produto A,Marmitas,5,70.36
465,2021-10-15 20:41:09,Ryan Love,Produto C,Pizzas,2,66.03
466,2021-12-01 19:47:38,Dominique Evans,Produto C,Pizzas,1,90.83
467,2020-03-27 13:11:08,Jerry Charles,,Pizzas,3,66.1
468,2022-07-05 03:49:09,Cynthia Williams,Produto E,Lanches,3,12.72
469,2022-01-10 17:43:17,Dr. Michelle Smith,Produto B,Marmitas,4,17.19
470,2022-09-28 05:31:59,Denise White,Produto E,Lanches,3,97.45
471,2021-11-06 00:37:59,Jason Becker,Produto F,Pizzas,3,44.51
472,2021-06-22 19:55:35,Amber Jackson,Produto C,Pizzas,2,51.87
473,2020-03-21 17:58:10,Michael White,Produto C,Lanches,5,74.0
474,2023-10-07 20:57:27,Adam Larson,Produto F,Pizzas,1,28.69
475,2021-07-04 03:33:33,Bryce Huffman,Produto F,Pizzas,2,64.57
476,2022-08-07 05:20:05,Brian Lopez,Produto E,Pizzas,4,55.95
477,2021-10-31 20:40:48,Erin Romero,Produto B,Refrigerantes,4,47.37
478,2021-09-24 17:57:04,Peggy Lee,Produto E,Refrigerantes,1,42.8
479,2020-08-18 21:02:01,Marissa Johnson,Produto D,Refrigerantes,5,96.53
480,2022-07-30 21:22:48,Tiffany Williams,Produto C,Marmitas,4,52.77
481,2022-12-03 21:18:14,Christian Pittman,Produto D,Marmitas,3,67.25
482,2021-02-27 21:01:08,Anthony Williams,Produto A,Refrigerantes,1,64.32
483,2023-09-14 18:42:28,Sarah Deleon,Produto B,Pizzas,1,51.28
484,2020-09-06 14:11:47,Charles Schneider,,Marmitas,2,99.67
485,2021-05-29 10:16:43,Robin Garcia,Produto E,Refrigerantes,1,24.86
486,2020-04-17 06:50:08,Alexander Bennett,Produto E,Pizzas,4,53.11
487,2023-01-02 13:35:12,Robert Smith,Produto B,Marmitas,2,37.12
488,2022-04-01 06:55:19,Melissa Powell,Produto D,Lanches,3,33.58
489,2020-10-24 17:43:07,Anthony Koch,Produto C,Refrigerantes,5,43.66
490,2020-08-09 22:56:00,Stacy Schmidt,Produto E,Pizzas,2,31.88
491,2023-03-25 01:27:38,Jacob Shaw,Produto A,Refrigerantes,3,70.05
492,2022-10-10 06:58:57,Michael Saunders,Produto D,Lanches,4,60.87
493,2022-03-29 08:57:02,Robert Richards,Produto D,Marmitas,3,70.55
494,2022-04-07 18:50:37,Amanda Ruiz,Produto B,Pizzas,3,36.44
495,2021-11-25 23:16:11,Michele Washington,Produto B,Pizzas,2,87.28
496,2022-06-10 05:09:16,Jennifer Boyd,Produto E,Marmitas,3,32.66
497,2021-04-13 08:53:57,Mark Hughes,Produto E,Lanches,1,34.56
498,2023-07-21 14:32:41,Katherine Kelley,Produto C,Marmitas,1,24.36
499,2023-03-10 20:34:57,Krystal Jensen,,Refrigerantes,1,93.2
500,2021-06-25 14:01:44,Lisa Owens,Produto E,Refrigerantes,2,44.36
501,2023-10-21 00:21:12,Amanda Clark,Produto E,Pizzas,1,92.1
502,2022-12-03 08:10:58,Gordon Jones,Produto B,Marmitas,1,48.46
503,2020-09-19 06:33:01,James Faulkner,Produto E,Refrigerantes,5,13.77
504,2023-04-08 00:38:48,Maria York,,Lanches,2,30.97
505,2022-01-14 01:57:05,Daniel Frost,Produto D,Refrigerantes,4,82.84
506,2022-05-19 11:19:04,Debbie White,,Refrigerantes,5,37.09
507,2024-01-06 11:12:15,Anna Mcconnell,Produto B,Marmitas,1,93.12
508,2022-05-22 03:23:48,Mark Franklin,Produto E,Pizzas,3,10.48
509,2020-09-23 18:23:26,Katelyn Johnson,Produto F,Lanches,4,56.31
510,2022-07-14 07:22:02,Sandra Ewing,Produto E,Pizzas,3,94.25
511,2020-02-21 08:09:42,Tony Evans,Produto F,Lanches,4,41.51
512,2021-08-27 06:36:12,Michael West,Produto E,Lanches,5,78.86
513,2022-05-14 08:56:39,Patricia Mclean,Produto B,Refrigerantes,5,23.53
514,2021-09-04 15:51:05,Erica Washington,Produto E,Lanches,4,40.24
515,2021-10-16 15:28:21,Lisa Clark,Produto E,Pizzas,2,56.11
516,2023-06-14 09:54:12,William Newman,Produto F,Refrigerantes,2,36.92
517,2021-03-26 10:16:46,Matthew Griffith,,Lanches,4,89.86
518,2021-08-12 14:47:16,Molly Morgan,Produto D,Refrigerantes,1,35.81
519,2020-02-11 15:31:37,David Thomas,Produto E,Lanches,5,46.68
520,2020-08-02 00:02:07,Kim Phelps,Produto C,Lanches,2,81.74
521,2021-08-04 17:06:00,Amber Jackson,Produto B,Refrigerantes,2,26.22
522,2023-05-19 14:16:11,Madeline Allen,Produto C,Refrigerantes,5,56.05
523,2022-01-07 17:12:58,Mario Chambers,Produto E,Refrigerantes,3,47.55
524,2020-07-13 08:03:13,Blake Sullivan,,Pizzas,5,91.15
525,2022-08-08 00:44:44,Daniel Jacobs,Produto C,Marmitas,4,40.88
526,2020-10-31 23:38:11,Chad Morales,Produto C,Lanches,3,72.27
527,2022-07-27 19:54:07,Melissa Garner,Produto E,Lanches,1,95.93
528,2022-02-19 16:08:46,Michael Zimmerman,Produto F,Refrigerantes,5,10.29
529,2023-11-22 07:23:27,Kim Gould DDS,Produto C,Lanches,2,32.34
530,2023-09-11 10:16:20,David Leonard,Produto D,Refrigerantes,3,53.34
531,2021-09-11 04:24:50,Brian Alvarez,Produto A,Refrigerantes,1,44.87
532,2023-12-13 22:56:12,James Riddle,,Pizzas,4,39.2
533,2020-10-04 19:14:45,Johnny Wu,Produto F,Marmitas,4,45.05
534,2020-08-29 06:21:15,Ashley Allen,Produto C,Marmitas,3,25.83
535,2023-04-16 13:03:50,William Miller,Produto B,Pizzas,5,73.47
536,2020-10-27 11:52:38,John Mcintosh,Produto A,Marmitas,5,92.41
537,2021-06-03 01:43:58,Rebecca Martinez,Produto B,Pizzas,5,71.74
538,2022-05-31 12:00:55,Katherine Robinson,,Pizzas,3,14.8
539,2022-09-03 08:15:11,Lawrence Wong,Produto E,Marmitas,4,95.95
540,2020-09-15 17:27:31,Haley Nguyen,Produto C,Marmitas,2,20.76
541,2020-06-02 10:23:50,Robin Williams,Produto B,Marmitas,1,40.67
542,2020-10-06 18:46:05,Pamela Nelson,Produto E,Pizzas,3,30.63
543,2020-06-17 15:00:00,Kimberly Mendez,Produto D,Pizzas,3,18.05
544,2022-05-18 11:37:02,Michael Smith,Produto B,Lanches,2,18.78
545,2020-12-21 01:13:40,Kimberly Miller,Produto C,Pizzas,3,33.86
546,2021-07-05 08:44:47,John Hansen,Produto D,Refrigerantes,4,17.8
547,2021-08-02 17:30:15,Benjamin Jimenez,Produto C,Refrigerantes,5,91.22
548,2022-05-22 08:58:46,Steve Sanchez,Produto F,Pizzas,2,33.48
549,2020-03-23 07:05:20,Matthew Sexton,Produto C,Marmitas,1,74.74
550,2021-05-01 00:13:29,Todd Reyes,Produto E,Lanches,3,97.41
551,2023-11-14 14:30:05,Donald Robertson,Produto F,Pizzas,4,79.13
552,2020-06-17 20:33:02,Jacqueline Garcia,Produto C,Pizzas,2,18.6
553,2020-05-30 21:27:53,Brandi Griffin,Produto D,Refrigerantes,5,72.56
554,2022-06-11 01:55:41,Cody Bean,,Lanches,2,69.31
555,2020-05-20 02:04:42,Adam Haynes,,Lanches,4,52.21
556,2023-04-05 05:39:33,Michael Gonzalez,Produto A,Marmitas,3,34.54
557,2021-07-12 13:30:24,Kelli Adams,Produto D,Pizzas,2,62.15
558,2021-05-08 04:53:37,Karen Johnson,Produto D,Lanches,1,33.6
559,2023-12-18 14:50:21,Tamara Martinez,Produto F,Marmitas,1,23.46
560,2022-01-29 07:12:50,Kim Young,Produto C,Pizzas,2,53.36
561,2021-09-19 02:51:46,Jessica Lopez,Produto B,Marmitas,5,48.3
562,2021-07-18 09:37:04,Mr. Joshua Kelly III,Produto B,Marmitas,2,70.61
563,2022-10-28 03:55:24,Alyssa Roberts,Produto B,Refrigerantes,3,63.68
564,2021-09-05 05:59:11,Brian Smith,Produto F,Marmitas,5,68.25
565,2021-01-09 19:10:38,Stephen White,Produto D,Pizzas,3,73.38
566,2020-10-16 02:26:52,John Watts,Produto C,Refrigerantes,5,70.79
567,2022-02-26 14:55:21,Amanda Chan,Produto D,Marmitas,5,93.28
568,2022-07-11 23:58:04,Mr. Jaime Smith,Produto B,Marmitas,5,10.47
569,2023-04-29 15:16:29,Elizabeth Marquez,Produto E,Lanches,4,59.88
570,2021-03-29 05:23:22,Ashley Rice,Produto D,Pizzas,3,90.18
571,2022-01-01 10:42:07,Edward Buchanan,Produto E,Refrigerantes,2,88.16
572,2023-01-30 07:51:01,Megan Turner,Produto F,Lanches,1,92.31
573,2022-07-26 08:36:55,Justin Buchanan,Produto B,Lanches,5,35.79
574,2020-07-18 01:58:45,Vincent Thomas,Produto F,Marmitas,4,88.52
575,2022-05-11 23:52:27,Marcus Welch,Produto D,Marmitas,2,15.98
576,2020-04-21 02:47:26,Steven Greene,Produto A,Lanches,1,17.19
577,2023-10-22 06:58:33,Wendy Smith,Produto F,Marmitas,2,47.24
578,2020-08-06 06:41:05,Katelyn Castro,Produto E,Lanches,5,80.06
579,2021-03-10 09:25:10,Trevor Christensen,Produto C,Refrigerantes,3,24.17
580,2021-04-01 06:30:15,Samantha Martin,Produto A,Marmitas,1,87.57
581,2022-09-30 09:42:26,Jessica Castillo,,Marmitas,4,70.63
582,2023-02-15 23:29:25,Joshua Edwards,Produto C,Pizzas,1,35.79
583,2023-07-04 11:04:54,Andrew Newman,Produto C,Pizzas,2,67.24
584,2020-11-19 00:05:11,Curtis Patel,Produto D,Pizzas,2,12.41
585,2020-11-14 07:48:03,Mr. Jaime Smith,Produto D,Refrigerantes,1,70.29
586,2021-03-03 16:00:23,Randall Hunt,Produto C,Marmitas,3,43.11
587,2023-01-01 20:38:05,Louis Brady,Produto D,Refrigerantes,4,91.68
588,2023-11-26 20:09:57,Melissa Bailey,Produto F,Marmitas,4,13.34
589,2023-07-29 14:32:16,Ms. Samantha Gill,Produto E,Refrigerantes,4,90.27
590,2020-12-08 07:55:34,Casey Jackson,Produto E,Pizzas,4,98.75
591,2020-08-31 16:05:58,Crystal Walker,Produto A,Marmitas,4,91.13
592,2023-12-27 22:04:55,Joseph Allen,Produto E,Refrigerantes,3,27.92
593,2023-10-18 09:11:37,Janice Jones,Produto F,Refrigerantes,3,91.37
594,2020-06-09 08:36:43,Christopher Sanchez,Produto B,Pizzas,1,59.36
595,2021-11-26 15:52:56,Darren Hunt,Produto A,Lanches,1,70.48
596,2023-05-19 00:46:19,Clinton Shaw,Produto C,Refrigerantes,5,40.83
597,2021-06-11 20:10:24,Veronica Velazquez,Produto A,Refrigerantes,5,89.42
598,2022-09-28 07:21:59,Cynthia Burnett,Produto A,Lanches,1,35.33
599,2023-04-13 04:14:09,Jerry Grant,Produto F,Lanches,5,69.29
600,2022-01-31 00:38:19,Peggy Lee,Produto F,Refrigerantes,2,52.95
601,2020-09-26 10:42:20,Crystal Mitchell,Produto F,Lanches,5,32.51
602,2021-02-02 15:55:17,Joseph Herman,Produto E,Refrigerantes,2,88.0
603,2020-03-22 11:37:59,Christopher Hess,Produto A,Lanches,1,85.43
604,2023-10-25 04:41:22,Veronica Gordon,Produto F,Pizzas,1,82.98
605,2023-07-12 14:57:05,Samantha Cannon,Produto B,Lanches,3,80.74
606,2023-01-18 16:43:32,Nancy Fleming,Produto C,Refrigerantes,3,55.7
607,2020-12-21 09:17:23,David Morgan,Produto D,Lanches,5,47.75
608,2022-06-09 23:52:43,Mary Taylor,Produto B,Pizzas,2,25.02
609,2021-04-08 16:55:44,Katherine Mitchell,Produto D,Pizzas,3,57.52
610,2022-09-28 18:38:08,Michael Jarvis,Produto C,Lanches,2,18.19
611,2023-11-20 23:30:56,Amy Butler,Produto B,Lanches,3,60.81
612,2020-05-01 18:12:31,Christian Lawson,Produto A,Lanches,1,10.39
613,2023-04-24 23:46:36,Jennifer Moore,Produto B,Refrigerantes,4,76.64
614,2022-04-10 07:47:26,Kimberly Fleming,Produto F,Refrigerantes,1,68.2
615,2020-09-08 19:23:22,Alex Santiago,Produto A,Refrigerantes,5,46.68
616,2021-02-07 11:28:49,Melissa Hart,Produto C,Pizzas,3,62.7
617,2023-10-22 06:10:31,Alyssa Goodman,Produto C,Lanches,2,82.19
618,2021-09-01 00:55:41,Christine Snow MD,Produto A,Marmitas,1,37.25
619,2021-12-28 17:17:37,Douglas Fuller,Produto E,Refrigerantes,5,65.05
620,2020-07-23 07:24:50,Alexander Houston,Produto D,Refrigerantes,5,37.09
621,2022-10-16 01:15:21,Jimmy Young,Produto E,Marmitas,3,37.89
622,2020-09-01 18:41:21,Robert Little,Produto A,Marmitas,4,75.37
623,2023-08-04 21:42:14,Katherine Robinson,,Marmitas,5,83.85
624,2021-11-03 17:15:28,Rebecca Mitchell,,Pizzas,1,43.1
625,2021-12-28 19:09:43,Alice Garza,Produto B,Marmitas,5,68.89
626,2020-07-24 09:21:38,Sherri Black,Produto A,Refrigerantes,5,36.74
627,2020-03-10 18:26:48,Shannon Hansen,,Pizzas,3,96.99
628,2023-12-27 08:49:04,Edward Reid,Produto E,Pizzas,4,11.03
629,2020-05-15 11:17:49,Peter Walker,Produto C,Pizzas,5,42.13
630,2022-01-02 07:32:50,Theresa Jordan,Produto F,Refrigerantes,5,28.21
631,2023-01-21 03:00:01,Steven Jackson,Produto C,Pizzas,2,44.87
632,2020-06-02 18:44:14,David Hall,Produto C,Pizzas,3,94.24
633,2021-08-22 22:46:51,Paula Robinson,Produto E,Refrigerantes,2,31.84
634,2022-10-28 01:27:52,Emily Williams,Produto B,Pizzas,3,86.59
635,2022-11-05 06:33:22,Brandy Underwood,Produto D,Refrigerantes,5,11.79
636,2022-05-05 00:41:11,Christie Carpenter,,Refrigerantes,5,48.0
637,2022-04-19 01:55:10,Alyssa Garrett,Produto E,Lanches,2,99.68
638,2022-08-17 06:59:18,Veronica Joseph PhD,,Lanches,2,39.67
639,2022-03-24 01:28:45,Jessica Thomas,Produto B,Lanches,4,53.42
640,2020-08-05 03:42:51,Leslie Villarreal,Produto F,Refrigerantes,3,47.3
641,2023-03-25 11:57:53,Craig Harris,Produto F,Lanches,2,39.4
642,2021-01-03 17:14:56,Alex Allen,Produto F,Marmitas,3,83.64
643,2020-11-15 02:19:42,Anthony Woods,Produto E,Marmitas,3,69.9
644,2020-03-29 18:33:04,Jerry Charles,Produto F,Refrigerantes,5,25.79
645,2021-12-02 13:32:57,Michelle Scott MD,Produto D,Refrigerantes,5,39.17
646,2021-09-07 22:12:04,Lance Robinson,,Refrigerantes,2,22.58
647,2023-03-31 01:54:47,John Robinson,Produto E,Lanches,4,48.88
648,2023-07-16 01:35:51,Kelly Paul,Produto A,Pizzas,2,68.72
649,2020-03-03 20:01:21,Amy Phillips,Produto F,Lanches,5,56.15
650,2023-01-06 20:46:35,Cindy Sloan,Produto E,Refrigerantes,1,28.55
651,2023-05-23 08:23:15,Danielle Phillips,Produto E,Pizzas,1,48.15
652,2021-06-16 09:56:03,James Beck,Produto C,Pizzas,4,21.94
653,2022-05-27 04:06:35,Jessica Murray,Produto E,Pizzas,2,84.6
654,2022-07-16 09:53:25,Holly Jenkins,Produto C,Marmitas,1,65.95
655,2023-10-28 05:45:44,Erin Myers,Produto A,Refrigerantes,5,49.01
656,2020-07-21 22:22:45,Kevin Johnson,Produto E,Pizzas,2,89.4
657,2020-02-24 01:35:56,John Brown,,Lanches,2,41.84
658,2020-10-14 14:05:07,Marie Whitehead,,Refrigerantes,5,32.63
659,2023-01-13 01:36:26,Lynn Nelson,,Refrigerantes,1,78.24
660,2021-04-07 03:35:26,Sarah Perez,Produto B,Marmitas,4,46.22
661,2021-08-26 05:13:32,Daniel Miller,Produto E,Refrigerantes,5,29.45
662,2023-07-28 16:56:45,Jessica Lynch,Produto C,Pizzas,4,44.86
663,2023-06-01 10:07:19,Tanya Lewis,Produto C,Marmitas,1,22.81
664,2023-05-29 15:18:46,Penny Armstrong,Produto D,Refrigerantes,4,41.76
665,2022-11-18 03:38:10,Jessica Pearson,Produto E,Pizzas,5,22.3
666,2021-07-05 13:24:35,Amber Jackson,,Pizzas,1,31.3
667,2020-10-08 18:00:29,Damon Chang,Produto A,Refrigerantes,2,59.57
668,2024-01-04 02:34:33,Anne Simpson,Produto C,Lanches,2,65.55
669,2021-05-10 09:57:05,Jill White,Produto B,Lanches,3,29.8
670,2020-04-05 05:48:26,Sarah Hansen,,Lanches,3,60.47
671,2023-05-23 05:00:01,Jennifer Allen,Produto F,Refrigerantes,3,35.46
672,2023-08-26 09:59:40,Gerald Mullins,Produto D,Lanches,1,88.91
673,2020-11-01 15:55:53,Calvin Evans,Produto A,Pizzas,1,54.39
674,2022-09-22 14:38:57,Kristina Kaufman,,Marmitas,4,85.16
675,2022-07-02 13:08:29,Sarah Pham,Produto A,Lanches,3,81.68
676,2022-02-08 20:05:44,Michael Morgan,Produto D,Refrigerantes,4,58.96
677,2023-10-07 23:36:44,Ashley Smith,Produto F,Lanches,5,46.38
678,2021-01-15 10:17:19,Kimberly Taylor,Produto E,Pizzas,5,83.43
679,2023-04-15 16:48:39,April Moore,Produto B,Pizzas,3,70.69
680,2022-03-10 11:32:31,Ashley Davidson,Produto F,Refrigerantes,1,47.25
681,2021-05-08 04:58:51,Brandon Jackson,Produto F,Marmitas,4,41.34
682,2020-12-21 00:46:42,Lauren Holmes,Produto C,Pizzas,4,97.03
683,2020-03-29 01:30:37,Mr. Brandon Leonard,,Refrigerantes,4,55.41
684,2021-01-25 18:50:39,Mrs. Cheyenne Manning,,Pizzas,1,79.34
685,2023-10-10 20:08:49,Tracy Nolan,,Lanches,2,95.04
686,2021-07-19 13:29:38,Brian Lopez,Produto A,Lanches,3,42.83
687,2023-01-10 08:04:50,Amy Crawford,Produto C,Refrigerantes,5,53.85
688,2023-11-04 19:01:29,Jessica Mason,,Marmitas,4,49.86
689,2022-09-12 04:01:16,Cindy Chambers,Produto A,Lanches,1,48.94
690,2021-06-12 14:44:21,Jake Miller,Produto A,Pizzas,4,45.45
691,2021-02-06 11:10:57,Carlos Flores,,Pizzas,1,58.71
692,2021-02-18 07:18:50,Tyler Bowman,Produto E,Refrigerantes,4,42.0
693,2020-09-10 14:19:04,Jennifer Smith,Produto B,Pizzas,1,73.31
694,2023-03-21 13:39:27,Henry Sanchez,Produto A,Marmitas,5,30.13
695,2022-07-05 11:32:26,Gregory Cox,Produto E,Marmitas,2,64.25
696,2023-07-20 10:35:58,Debbie White,Produto C,Lanches,3,96.62
